1.753315032761346925e+00,4.649146005907901645e+19
3.693223719953890871e-01,3.870731419955517952e+18
2.611691409618466242e+00,9.184477915318386688e+19
4.185308854208184548e-01,8.159086138350054605e+19
1.158889622745282511e+00,9.695026628245921792e+18
1.353091077783975216e+01,5.322035497135092531e+19
2.051146400257279012e+00,4.140597069279223808e+19
6.101075297957484267e+00,5.342999698541546701e+19
2.687919870172102765e+00,5.592782696348233728e+19
1.407720743361643478e+01,1.598186846507058176e+18
3.354457212728971238e-01,1.036701593503560448e+18
4.459979078238094274e+01,1.551325756977851392e+19
9.194318891137369221e+00,2.519083136608926208e+18
7.915553473429847164e-01,1.690898223522162893e+19
1.574019827763162738e+00,3.455115357171599360e+18
5.004290870549321646e-01,1.083827344607528346e+19
3.815286498973782248e-01,2.403863575096474829e+19
7.900746394698644481e-01,2.207041273587031808e+18
4.464093898882133815e-01,9.439305618854217318e+19
1.954439449765211334e+00,1.041097622791087923e+19
1.328403464530982880e+01,1.179079091820054938e+19
1.449264678055604705e+01,1.073793653967371264e+18
6.294550790535423657e-01,1.787203242921398886e+19
7.267993806710808524e-01,1.289254552946914509e+19
1.371572680242928000e+00,1.960271268079318784e+18
1.988286840947052525e+01,9.255208182473845965e+19
9.690715480858004938e+00,1.084765064813719962e+19
8.832417120068253302e-01,2.058293623506381568e+18
1.999086019628981470e+00,3.495390391428574413e+19
8.765007536821063372e-01,2.292105270275942400e+19
7.042700034718389190e+01,7.165921945545418342e+19
5.425831387452445531e-01,2.785314567338174054e+19
1.189760344875482989e+00,4.309625962785968947e+19
5.646053056368425693e+00,1.540432742303632640e+18
3.176323825241528231e-01,1.203788921689761997e+19
1.968447561137360857e+00,1.151434420249177984e+18
7.711480237208259325e+01,2.387280916246050406e+19
9.834280657971540274e-01,1.925569364875614208e+19
1.468595504271734020e+00,1.031808262286845824e+18
7.619118508977391180e+00,7.982402194248035328e+18
1.163715797175749467e+00,7.481723296743799194e+19
3.784444836739051521e-01,7.738562483096812544e+18
1.751081948142723377e+01,1.721732208228284416e+19
8.431209102614010131e-01,3.531107776308190208e+18
3.553077444161443310e+01,9.137016614394658816e+18
2.913666027538702186e-01,4.375778224539239936e+18
1.552268199893580336e+00,2.013319474859890432e+18
1.735462310475260672e+00,8.454503782053655552e+18
2.673460695377713847e+01,2.815046656370223104e+18
1.113135493468284487e+01,1.407113585496387584e+19
9.866873418221883130e-01,6.089066399998301798e+19
4.038843037755419374e+01,3.543333891673315738e+19
1.041623790181210296e+01,8.890514978448637952e+19
1.235405391425028920e+00,1.528424046956992512e+18
2.083736718625437945e+01,1.381279664298016358e+19
1.470074892197304095e+01,9.218125035049322086e+19
2.905087285408756159e+01,1.594075606082488576e+18
8.423969482972932799e-01,3.568309139186543616e+18
2.861375893311512097e+00,7.405756370222842880e+18
2.722651017574128929e+01,1.407918765666356736e+18
2.950310054651317770e+01,1.144012240289996160e+18
4.920081483320146987e+01,3.659428694413076070e+19
3.732755377268838881e+00,1.467811669320429312e+18
5.631730825797731654e-01,1.088379120942478848e+18
1.622251515089424245e+01,1.623888366569659392e+19
1.578104341000007738e+00,3.102923610271177216e+18
1.659753446225947560e+00,3.861510436430568960e+18
1.423225525646886203e+00,1.945164538477431194e+19
8.638844451595946161e-01,2.676126526889368576e+18
6.510213374021230948e+01,5.541976675013400986e+19
1.635376453112939288e+01,3.652780001813406106e+19
2.755136597906450713e-01,2.741175328255597363e+19
3.831367548052016403e+00,2.967160040848958259e+19
6.082210138704381430e-01,2.324568077412087296e+18
1.758898832090392617e+01,6.182309132165584896e+18
2.625056115395950229e+01,4.984127398554565018e+19
3.647234921291968135e+01,1.262433993962121626e+19
2.195323197246822566e+00,6.248433430112804864e+19
2.463789399862717389e+01,7.367039541387281203e+19
8.921685041854144904e-01,1.245987674514296576e+18
4.369156286381174481e-01,1.449765508717489664e+18
1.135870741000451378e+00,5.123629399569170432e+19
6.116914668710405678e+00,1.659073645909080576e+18
2.119634972138631224e-01,1.802116148388097024e+19
7.689438427063803871e-01,2.646441886160128512e+18
1.912846370363704196e+00,1.773889580228306688e+18
