9.288529472671370746e-01,1.922556068353500000e+16
1.265878545228490415e+00,2.239691781886200000e+16
1.363637361360072742e+00,4.566034854420600000e+16
1.517081068939764910e+00,9.974086695605699200e+16
1.657537655916424324e+00,2.165268220117699840e+17
1.774867309573085361e+00,4.490293172790599680e+17
1.916967303845939163e+00,8.565067909913099520e+17
2.137686429358206297e+00,1.504818411646899968e+18
2.596325581549429717e+00,2.492370750172100096e+18
3.549348375910204023e+00,4.085171428741799936e+18
5.454806950839976132e+00,6.705643649976000512e+18
8.916530487952694983e+00,1.026299667329000038e+19
1.352133130047984189e+01,1.331282946574100070e+19
1.665224546614592072e+01,1.491597819576500019e+19
1.874290067510472113e+01,1.602989146341200077e+19
2.024047219748906201e+01,1.683319731466099917e+19
2.025479236629042745e+01,1.693614507795400090e+19
1.916497410179534455e+01,1.596959421274399949e+19
1.757621714653406642e+01,1.432890687636900045e+19
1.583192864668191113e+01,1.234293468300700058e+19
1.401882146522896910e+01,1.053372757888700006e+19
1.238945506081969761e+01,8.939989851293899776e+18
1.090468586154377739e+01,7.574484245882800128e+18
9.555641172614913970e+00,6.452232157559400448e+18
8.425497474601769454e+00,5.477760496875200512e+18
7.417113008270585617e+00,4.695955874378000384e+18
6.638925310846190975e+00,4.018275974596700160e+18
5.982209378799136168e+00,3.450053700370200064e+18
5.495221806580037338e+00,2.941275058653599744e+18
5.095279081591328918e+00,2.503855676458999808e+18
4.782185747057586589e+00,2.133694723599399936e+18
4.520296860255581528e+00,1.806514874728999936e+18
4.279735033118758025e+00,1.529042793499000064e+18
4.053095644496172767e+00,1.289447884522599936e+18
3.793909153497696085e+00,1.079255554272899968e+18
3.494246419460109276e+00,8.942963547956400640e+17
3.024789815226301304e+00,7.299816128507299840e+17
2.707214822836885304e+00,6.465692206488600320e+17
1.109403067032272538e+00,1.925240983306400000e+16
1.267356015109183165e+00,2.242627244474400000e+16
1.366355706690377314e+00,4.577646310084700000e+16
1.522099656402488010e+00,1.000248461242300000e+17
1.666998097514180266e+00,2.169801374350899840e+17
1.792528036765821620e+00,4.491141426186000000e+17
1.947372270458920918e+00,8.578320408881200640e+17
2.186895083679288643e+00,1.508374997685100032e+18
2.668424370898633935e+00,2.498291457553999872e+18
3.641861093163748286e+00,4.091974131533199872e+18
5.556096730685846197e+00,6.713609302380199936e+18
9.009741034050914976e+00,1.028993392058500096e+19
1.360066314327255554e+01,1.335297629106999910e+19
1.672197277928759007e+01,1.497300568099500032e+19
1.880901886719642491e+01,1.610288308595200000e+19
2.030501291184488721e+01,1.688384037281300070e+19
2.032113893859342468e+01,1.700122230127600026e+19
1.923447383885367046e+01,1.601413850557100032e+19
1.764758239142697960e+01,1.438605560461999923e+19
1.590351615739530544e+01,1.239722208518899917e+19
1.409201015329196238e+01,1.056823762536999936e+19
1.246294367416995463e+01,8.970203947368500224e+18
1.097814405662154691e+01,7.599764676840899584e+18
9.629562311293121013e+00,6.467422621338900480e+18
8.498213589302658022e+00,5.483438041282100224e+18
7.490458100091361260e+00,4.703198984534200320e+18
6.709393545914432266e+00,4.022005576144799744e+18
6.049816899614537391e+00,3.457249631338999808e+18
5.558778442644668694e+00,2.941830121712500224e+18
5.154151899772823064e+00,2.503361604111499776e+18
4.835497712807780069e+00,2.136915868917700096e+18
4.568132636335936247e+00,1.807693427347300096e+18
4.322326843471102187e+00,1.530220924279000064e+18
4.090666874590891844e+00,1.291493785269199872e+18
3.827646822578898878e+00,1.079858818361799936e+18
3.524443807523230277e+00,8.946830723012299520e+17
3.052764798245089839e+00,7.306003832103700480e+17
2.728525883443611466e+00,6.471172965744299520e+17
1.167782784863756085e+00,2.592711851395600000e+16
1.270409386497476145e+00,2.993955310763100000e+16
1.371830703328887680e+00,5.932397230049900000e+16
1.532232443722715054e+00,1.240738667103600000e+17
1.685908322622008848e+00,2.563038088353000000e+17
1.827231694780504290e+00,5.040610573133900160e+17
2.005403416005533845e+00,9.368005216355100160e+17
2.276841828668864309e+00,1.636988388204100096e+18
2.796104277238048663e+00,2.734718963315599872e+18
3.805223672204878227e+00,4.575451786400300032e+18
5.742728272799537237e+00,7.734291367499100160e+18
9.200700883620433146e+00,1.224359822880700006e+19
1.378985939802379512e+01,1.625808396423100006e+19
1.691103320590210402e+01,1.834700538029500006e+19
1.899870378238511393e+01,1.981849179908000154e+19
2.048939719152062011e+01,2.097441233743999795e+19
2.050735430678110660e+01,2.133077128395599872e+19
1.942330475978110016e+01,2.051961676717799834e+19
1.783666167306011374e+01,1.870374983494200115e+19
1.608606639379433645e+01,1.639494906825999974e+19
1.427221963117025183e+01,1.406054771869299917e+19
1.263839714338547715e+01,1.184243031495700070e+19
1.114765253362141628e+01,9.883227376575700992e+18
9.795178771333587164e+00,8.223067038712299520e+18
8.656667450535509900e+00,6.815512504265100288e+18
7.646651767172210512e+00,5.673690064490999808e+18
6.857232052549861123e+00,4.742338578875899904e+18
6.190111490667614014e+00,4.000547670401399808e+18
5.689307170804552172e+00,3.364322301415300096e+18
5.273994930400619729e+00,2.846288599113800192e+18
4.943857890969036717e+00,2.418089156122699776e+18
4.665069075305380508e+00,2.039725328826500096e+18
4.408972912418981593e+00,1.719383465173100032e+18
4.167087686319439044e+00,1.444582161674700032e+18
3.896370232888056950e+00,1.199895716042899968e+18
3.585910557528233067e+00,9.843292974086300160e+17
3.109027511631769602e+00,7.912357689724500480e+17
2.784013471883767465e+00,6.979594193358699520e+17
1.069114848093214443e+00,2.886435317892000000e+16
1.273678608119621636e+00,3.342153218095700000e+16
1.377568094155437128e+00,6.544957522738600000e+16
1.542798587698527069e+00,1.335286276087200000e+17
1.705349390697949330e+00,2.711305541553500160e+17
1.862176277776478983e+00,5.250684772258099840e+17
