9.458886479079213316e+00,1.865184441039773696e+19
3.626589840136442433e+01,4.456090673014654976e+18
8.150894153540958698e+00,1.141198108849914675e+19
5.143676540690105270e+00,2.043937152903920384e+18
8.802538339131377398e+00,1.059571255237297152e+18
3.871174096092394024e+01,3.215920556984596480e+19
7.776014464398345538e+00,1.866194185622417408e+19
4.106581635251159668e+01,4.364365798756537856e+18
2.244667165962913558e+01,1.647720830599903488e+18
7.153604437640380675e-01,5.502743734555021312e+19
2.100685175277953398e+00,8.742285535001418752e+18
2.439264878669796244e-01,2.398623730685615616e+18
5.478546746335595241e-01,6.584002360225146880e+18
2.442942095514597234e-01,1.961384887717183488e+19
6.073306645694145800e+01,1.074330945588197504e+18
3.485461880357753017e+01,1.205930470064839680e+19
3.351950712565012935e+01,3.512251664780806144e+19
7.586976136518207570e-01,1.475550346909638656e+18
1.325451004838117974e+01,1.021969306748251546e+19
3.315463569724282689e+00,2.391584603501381222e+19
2.002962969580399932e-01,5.238128941560965120e+18
3.188089967257027313e-01,6.878617570507492557e+19
1.061551402881543993e+01,3.821262509713086976e+18
2.087402809433910988e+00,3.163450883202873344e+19
2.689228212202617874e-01,2.001787561287214848e+18
9.073780842443928130e-01,3.616694696484923802e+19
2.923970177533487202e+00,1.538147388670817792e+18
1.826976439114383455e+00,1.310049673797538304e+18
7.698730161404210293e+00,1.129652332336716390e+19
8.173217959642428143e-01,4.074806714395374592e+18
1.161331498696836206e+01,3.002893779557169152e+19
2.159753699150729067e-01,5.259081597715591168e+18
1.278254567004107578e+01,3.609527603413261107e+19
5.048433238961045788e+01,5.953483467001568461e+19
9.612935376132849541e+00,3.301169460225706496e+18
3.244562378781458989e+01,1.553301599197690470e+19
6.876329477851828464e+00,6.297795499821475840e+18
1.826369098216333953e+01,7.467868295286919168e+18
4.851532570677229472e+01,3.778652388953368986e+19
1.002353256313162522e+00,1.357437813661165568e+19
1.025099111446223610e+01,4.194058420029733376e+18
4.736560204176759603e-01,3.795704462087350682e+19
7.715085642252623721e-01,2.806667001547556864e+19
4.743436713643444658e-01,1.138149462832026496e+18
5.914738990736894131e-01,2.438704074483726336e+18
3.487448728479192739e-01,3.403327256456685158e+19
9.882131110145996544e+00,7.101052457309110272e+19
9.999979587357636035e+00,1.686099754384363520e+18
4.622169065608138783e-01,8.059078975040656384e+18
4.136795400807881662e-01,2.074108103192269568e+18
3.341189129308001782e+01,1.937112751217141350e+19
2.878537834995865685e-01,9.127671638035426509e+19
3.637659565554286711e+00,6.460567665343558451e+19
7.759679557483008416e+00,2.307731856797929062e+19
1.085353495558869952e+00,7.266988673795552256e+18
3.782473674795043195e+01,1.612761701817502515e+19
1.521335980619137374e+01,8.090125048331709440e+18
6.213404983439757956e+01,9.389677332009127936e+18
3.017796843934088979e+00,1.268547829779251200e+18
6.502738273486439624e+00,2.439451115035851981e+19
1.714679169611874698e+01,8.181547928357421056e+18
1.533305914941445813e+01,5.716652889776441754e+19
2.289307682947669420e+01,9.581099561323416781e+19
4.928310919772336263e+00,1.990530956758088909e+19
6.349320533254043220e+00,4.983757410730496000e+19
7.923469833693141595e+01,6.362774186047456870e+19
8.339491714506871434e-01,1.029973855369712640e+19
4.997799767964605877e+01,6.270380692899818701e+19
7.551871920534829474e-01,1.033480356515374592e+18
1.574585141050995318e+01,6.843168446573577011e+19
4.542831509848317961e-01,1.910974707862815232e+18
7.108441213909113543e-01,2.615717803475872154e+19
4.095227910121723713e-01,3.777288510224481792e+18
5.604804598123599391e+01,1.354702454922985267e+19
2.367599553348977093e+00,3.558085813652793856e+18
1.811729887571246200e+00,1.588941611137954406e+19
6.791795410759250196e+00,3.753660684382057267e+19
2.124325581296949483e+00,1.423767858329616998e+19
6.348183118561758764e-01,1.073796641480198144e+19
7.809420133462573466e-01,1.138801457696854016e+18
3.032600710070528560e+00,2.224160117026238874e+19
2.945081560433367773e+00,9.077328367440350413e+19
2.083655816363004121e+01,6.448832310612797440e+18
3.799009441210393589e+01,2.028357049583324672e+18
5.368126265654910156e+01,6.677091302448114893e+19
1.118945713220838911e+00,2.270523356129063936e+18
6.720755127513148297e-01,9.306898999938740224e+18
1.314300528045724903e+01,3.700913428711715840e+18
3.561331969863499314e+00,3.509676315605698560e+18
3.967087143020927442e+01,1.015635969747091251e+19
4.964254380413869683e+01,1.890507868331307418e+19
3.216032447818660156e+00,4.539167598835782451e+19
5.820039574300295282e-01,8.613949292380104704e+18
5.899387817352691243e+00,1.595984273737590784e+18
4.445523353372233366e+00,1.326000711238982400e+18
6.404303459103550722e+01,2.371080497270240256e+18
5.590969590995087657e+01,1.368191639771962368e+19
4.215189034863144002e+00,2.170281161976452096e+18
3.509239523306949593e+01,6.530597270567855718e+19
3.224730309467365164e+00,3.099300200089366528e+18
4.416177046960524932e-01,1.775916770132581376e+18
1.424881692454344595e+01,1.024616359586402099e+19
5.690156123382859032e-01,4.496297830788166451e+19
1.676705851052910923e+00,5.024478533323768627e+19
4.805124675302251802e+01,5.737479423500460032e+19
5.404504715606281984e-01,1.112566079898344448e+18
3.892545705346670104e+01,1.007167842634331008e+18
4.698048860834349938e+01,2.124582430227129139e+19
3.739181764655974849e+00,8.886184131694404608e+18
1.205412936920125766e+01,1.123588649023395226e+19
1.887713118470438101e+00,4.316792259942487040e+18
1.777406176379296543e+00,5.629956162036916224e+19
3.334808990693680086e-01,5.926194499095437312e+18
7.989637687673679523e+01,3.965387966299847885e+19
2.126274297531698831e+00,5.503462936510942208e+18
5.699078920047212504e-01,5.512482401600730112e+18
7.192340520888562594e+01,3.631040928836942336e+18
7.959913383263304354e+01,1.445019911766310298e+19
8.432446127036656858e-01,3.732622340018060288e+18
2.667224882941543918e+00,4.805764441490230272e+18
9.576842030203991385e-01,1.667634288372520960e+18
5.104785102811026931e-01,6.558841328302252032e+18
1.775633463677229074e+01,4.340692220844925952e+18
7.966826058258104126e+01,1.883520512229758720e+18
4.059644536092515210e+01,3.904291105402468864e+18
4.125977831539972551e-01,6.695812094065957274e+19
2.039918240149300743e+01,2.867839628527769600e+18
2.146285482085856511e-01,2.454536526308048896e+18
6.840454307344671081e-01,4.114321654633177088e+18
2.578484282448381570e+00,3.432063822295822336e+18
1.153208182127458592e+01,4.587664984918346240e+18
1.361468774227984291e+00,9.450182673649989632e+18
2.624615005730049688e+00,1.703348797290754304e+18
5.728704153247299757e+00,1.602520718022197248e+19
7.383237718291972840e+00,8.208286340403019776e+19
1.223799459867985773e+00,3.500444574919732019e+19
2.384648500315434960e-01,7.820910422113361920e+19
3.517687201515401796e+01,4.331438796310520627e+19
1.231313603007729718e+01,5.415266099935886336e+18
5.871817347892687167e-01,3.940508266636207616e+18
1.044966205192493502e+00,8.302317434310715392e+18
2.120909632250557730e-01,1.004460805665016627e+19
6.020943697005090023e-01,2.529270918139093504e+18
2.503927447972225107e-01,5.144797565994594304e+18
3.326660197844348854e-01,1.579400205439183104e+18
1.119659642521901421e+00,3.361253559549004800e+18
2.844563400206916981e+01,1.748214258897117952e+18
1.486473365416632575e+01,1.915892077756969779e+19
1.364953461069533347e+01,3.209602028304669082e+19
3.288177493860797718e+00,1.314845972779063501e+19
3.641922801981679392e+00,2.199290284727586406e+19
2.633109046761365479e-01,4.221357744335720960e+18
2.194817766088649424e+00,2.889909723387117056e+18
1.078343957513040241e+00,1.066880352602307174e+19
2.257256963715538944e+01,4.993444471450007962e+19
2.479113984353826794e+01,1.747405890276707328e+18
